ingredient,calories,carbs,fiber,sugar,protein,total fat,trans fats,saturated fats,sodium,cholesterol,CO2 Emission
"1/2 cup unsalted butter, cut into 1"" pieces, plus more, room temperature, for pan",813,0.0681,0.0,0.0681,0.96475,92.0485,0.0,57.3175,12.485,244.025,E
3/4 cup lightly packed brown sugar,627,161.865,0.0,160.05,0.198,0.0,0.0,0.0,46.2,0.0,C
1 cup Pinot Grigio or other dry white wine,192,6.1152,0.0,2.25792,0.16464,0.0,0.0,0.0,11.76,0.0,C
"2 pounds medium zucchini, trimmed, cut into 1/4-inch-thick rounds",154,28.213445414,9.0718474,22.679618500000004,10.976935354000002,2.902991168,0.0,0.7620351816000002,72.57477920000001,0.0,C
"4 sea scallops, quartered",69,3.18,0.0,0.0,12.1,0.49,0.005,0.128,392.0,24.0,F
"1 3/4 pounds boneless chicken breast halves with skin, each quartered",952,0.0,0.0,0.0,178.60199568750002,20.797210164500004,0.055565065325,4.469018825425,357.20399137500004,579.464252675,F
1 quart premium vanilla bean ice cream,1092,124.60800000000002,3.696,111.936,18.48,58.080000000000005,0.0,35.8512,422.4,232.32,C
1 1/2 cups panko* ,315,63.0,2.8800000000000003,2.8800000000000003,8.55,2.8800000000000003,0.0,0.0,128.70000000000002,0.0,A
"2 small fennel bulbs, fronds reserved, bulbs cut into 1/2""-thick wedges",108,25.623,10.881,13.794300000000002,4.3524,0.7020000000000001,0.0,0.3159,182.52,0.0,B
4 medium sea scallops,69,3.18,0.0,0.0,12.1,0.49,0.005,0.128,392.0,24.0,F
"6 medium carrots, cut into 2-inch pieces",150,35.0628,10.248,17.3484,3.4038000000000004,0.8784,0.0,0.11712,252.54,0.0,B
Knife,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"6 tablespoon extra-virgin olive oil, divided",716,0.0,0.0,0.0,0.0,81.0,0.0,11.178,1.62,0.0,B
4 skinless mahimahi fillets ,693,0.0,0.0,0.0,150.96,5.712,0.0,1.53408,718.08,595.6800000000001,G
cooked until crisp and chopped,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"All-purpose flour, for dredging",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2 tablespoons thinly sliced shallot,14,3.3600000000000003,0.6400000000000001,1.574,0.5,0.02,0.0,0.0034,2.4000000000000004,0.0,A+
1 1/2 tablespoons poppy seeds,69,3.709200000000001,2.5740000000000003,0.39468,2.3760000000000003,5.4912,0.0,0.59664,3.4320000000000004,0.0,A+
"One 750-ml bottle dry or off-dry white wine, preferably Riesling or Grüner Veltliner",600,28.07510676888621,0.0,0.0,0.5254699127866403,0.0,0.0,0.0,0.0,0.0,E
3 cups packed mint leaves ,120,23.009760000000004,18.6048,0.0,9.00144,1.99728,0.0,0.522576,82.08000000000001,0.0,A
"1 piece fresh turmeric, peeled and finely chopped, or 1 teaspoon ground turmeric",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8 figs,304,79.12106666666668,11.95057777777778,67.1704888888889,3.0906666666666673,1.2362666666666668,0.0,0.2472533333333333,4.1208888888888895,0.0,D
2/3 cup milk or water,99,7.808,0.0,8.214666666666666,5.124,5.286666666666667,0.0,3.0256000000000003,69.94666666666667,16.266666666666666,C
1 750 milliliters bottle dry white wine,611,19.38557921496659,0.0,7.157752325526125,0.5219194404029467,0.0,0.0,0.0,37.2799600287819,0.0,E
1/3 cup superfine granulated sugar,258,66.66666666666666,0.0,66.53333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,B
"1 teaspoon finely chopped fresh oregano, or 1/2 teaspoon dried oregano",2,0.6890000000000001,0.425,0.0409,0.09,0.0428,0.0,0.0155,0.25,0.0,A+
¼ cup distilled white vinegar or apple cider vinegar,10,0.0237999999999999,0.0,0.0237999999999999,0.0,0.0,0.0,0.0,1.19,0.0,B
"1 1/2 tablespoons fresh thyme, chopped",3,0.8783999999851487,0.5039999999914788,0.0,0.2001599999966158,0.0604799999989774,0.0,0.0168119999997157,0.3239999999945221,0.0,A+
"1 head garlic, left whole",74,16.55,1.05,0.5,3.18,0.25,0.0,0.0445,8.5,0.0,A+
1 tablespoon aged balsamic vinegar,14,2.72,0.0,2.4,0.0784,0.0,0.0,0.0,3.68,0.0,A+
9 whole-wheat lasagna noodles,792,165.15,20.7,6.165000000000001,31.275,6.5925,0.0045,0.963,13.5,0.0,B
1/4 teaspoon crumbled saffron threads,0,0.11445,0.0068249999999999,0.0,0.01995,0.0102374999999999,0.0,0.0027825,0.2589999999999999,0.0,A+
6 large egg yolks,328,3.6618,0.0,0.5712,16.218,27.03,0.0,9.741,48.96,1101.6,B
"5 tablespoons vegetable oil, such as grapeseed, divided",618,0.0,0.0,0.0,0.0,70.0,0.5369,4.557,0.0,0.0,B
"1 medium ripe pineapple, peeled, cored, cut lengthwise into 8 wedges",452,118.555,12.67,89.1425,4.8870000000000005,1.086,0.0,0.08145,9.05,0.0,D
1 cup bottled mayonnaise,1598,0.0,0.0,0.0,0.0,177.87,0.0,26.565,1332.87,90.09,C
Equipment: a 9-inch square metal baking pan; a stand mixer fitted with whisk attachment; a candy thermometer,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 tsp. orange or regular bitters,1,0.4425000000224441,0.0900000000045648,0.350625000017784,0.0352500000017879,0.0045000000002282,0.0,0.0005625000000285,0.0,0.0,A+
1 pound thin linguine,1682,338.83350039000004,14.514955840000002,12.110916279,58.96700810000001,6.849244787000001,0.0,1.2564508649000004,27.2155422,0.0,B
Crisp whole red-leaf or other lettuce leaves,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 cup corn kernels ,79,18.2595,1.833,2.3688,2.5521,1.0011,0.0,0.10575,2.82,0.0,A+
1 Tbsp. vegetable oil,123,0.0,0.0,0.0,0.0,14.000000000000002,0.10738,0.9114,0.0,0.0,A
5 tablespoon unsalted butter,509,0.0426,0.0,0.0426,0.6034999999999999,57.581,0.0,35.855,7.81,152.65,D
3 tablespoons finely chopped cilantro,0,0.1100999999999999,0.0839999999999999,0.0260999999999999,0.0639,0.0156,0.0,0.00042,1.38,0.0,A+
1 cup uncooked quinoa,625,109.14,11.9,0.0,23.97,10.319,0.0,1.2002,8.5,0.0,A
"1/4 cup raw cashews, preferably soaked overnight",193,10.57,1.155,2.0685,6.37,15.33,0.0,2.7230000000000003,4.2,0.0,A+
2 beautiful eggplants,274,64.4448,32.88,38.6888,10.7408,1.9728,0.0,0.3726400000000001,21.92,0.0,C
4 cups coarsely grated Gruyère cheese ,2180,1.9008,0.0,1.9008,157.34400000000002,170.54399999999998,0.0,99.792,3769.92,580.8000000000001,F
2 whole star anise,13,2.0,0.584,0.0,0.7040000000000001,0.636,0.0,0.02344,0.64,0.0,A+
"1/4 cup salted dry-roasted peanuts, coarsely chopped",206,5.8765,3.1025,1.7228,9.417,17.958000000000002,0.0,2.2922,6.57,0.0,A
"2 limes, zest removed in wide strips, plus finely grated zest for serving",40,14.07,3.752,2.2646,0.938,0.268,0.0,0.02948,2.68,0.0,A
1/3 cup crumbled mild herbed goat cheese,158,0.0,0.0,0.0,11.1,12.66,0.0,8.76,275.4,27.6,E
"1/2 cup organic, unbleached, all-purpose flour",227,47.6875,1.6875,0.16875,6.4375,0.6125,0.0,0.096875,1.25,0.0,A
"4 tablespoons pine nuts, divided",227,4.421250000000001,1.2487500000000002,1.211625,4.62375,23.085000000000004,0.0,1.6537500000000005,0.675,0.0,A+
2 1/2 cups rolled oats,742,136.4,18.8,2.84,27.4,13.74,0.0,2.22,6.0,0.0,A+
Sriracha sauce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Several plump thyme sprigs,15,3.66,2.1,0.0,0.834,0.252,0.0,0.07005,1.35,0.0,A+
3 tablespoons ponzu sauce ,24,2.38134,0.2981999999999999,0.2129999999999999,3.8553,0.1277999999999999,0.0,0.01491,1533.5999999999997,0.0,A
"2/3 cups unsalted butter, softened",1085,0.0907999999999999,0.0,0.0907999999999999,1.286333333333333,122.73133333333332,0.0,76.42333333333333,16.646666666666665,325.3666666666666,E
1/2 water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 tablespoons reduced- sodium tamari soy sauce,32,3.0078000000000005,0.432,0.918,5.67,0.054,0.0,0.00594,3018.6000000000004,0.0,B
2 tablespoons drained tiny capers,1,0.4205399999999999,0.2752,0.0352599999999999,0.2029599999999999,0.07396,0.0,0.020038,202.1,0.0,A+
1 cup dry white wine,192,6.1152,0.0,2.25792,0.16464,0.0,0.0,0.0,11.76,0.0,C
"8 tablespoons olive oil, divided, plus more for grill",954,0.0,0.0,0.0,0.0,108.0,0.0,14.904000000000002,2.16,0.0,C
"sifted""",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1/2 tablespoon grated mandarin orange or clementine zest,3,0.8104687499862975,0.1096874999981455,0.6459374999890791,0.0493593749991654,0.0188906249996806,0.0,0.0023765624999598,0.1218749999979394,0.0,A+
16 17 x 12-inch sheets fresh or frozen whole wheat phyllo pastry or regular phyllo pastry ,908,159.904,5.776,0.5472,21.584,18.24,0.0,4.4688,1468.32,0.0,B
2/3 cup dried lentils,450,81.152,13.696,2.5984,31.488000000000003,1.3568,0.0,0.19712,7.68,0.0,A
Lemon Buttermilk Ice,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"*Available at supermarkets, liquor stores, and Middle Eastern markets.",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"2 medium carrots, peeled, cut into 1"" pieces",50,11.6876,3.416,5.7828,1.1346,0.2928,0.0,0.03904,84.17999999999999,0.0,A
"About 1 1/2 pounds boneless pork butt or loin, no more than 2 inches thick at its thickest",1265,0.0,0.0,0.0,118.38760857,84.36818082,0.78244683825,29.5969021425,415.03701855,421.8409041000001,F
"Peel of 1 lime, cut into 1/8-inch-wide strips ",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 teaspoon fennel seeds, finely ground",6,1.046,0.7959999999999999,0.0,0.316,0.298,0.0,0.0096,1.76,0.0,A+
"1 teaspoon dried rosemary, crushed",3,0.7692,0.5112,0.0,0.05856,0.1824,0.0,0.08844,0.6,0.0,A+
1 teaspoon fresh lemon juice or 3 tablespoons fresh lemon juice ,1,0.3507500000177905,0.0152500000007734,0.1281000000064973,0.017791666667569,0.0122000000006187,0.0,0.0020333333334364,0.0508333333359116,0.0,A+
1 1/2 teaspoons finely chopped fresh sage,12,2.4280000001642015,1.612000000109017,0.0684000000046257,0.4240000000286743,0.5120000000346256,0.0,0.281200000019017,0.4400000000297564,0.0,A+
1 1/2 tablespoons coarse sea salt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8475.374999856707,0.0,A+
"1 large zucchini, sliced in 1/2-inch rounds",54,10.0453,3.23,8.075,3.9083,1.0336,0.0,0.27132,25.84,0.0,B
"2 teaspoons coarse kosher salt, divided",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3766.833333524391,0.0,A+
6 1/2 tablespoons heavy whipping cream,331,2.7689999999999997,0.0,2.847,2.7689999999999997,35.1975,1.209,22.425,26.325,110.175,E
4 thin slices Vidalia onion,423,99.962,11.916,66.4648,10.592,1.0592,0.0,0.0,105.92,0.0,D
"1 small fennel bulb, halved lengthwise, very thinly sliced crosswise",54,12.8115,5.4405,6.897150000000001,2.1762,0.351,0.0,0.15795,91.26,0.0,A
2 cups 1/2-inch cubes andouille sausage ,179,1.3552000000000002,0.0,0.0,6.720000000000001,16.072000000000003,0.0,5.4712000000000005,510.16,32.480000000000004,G
1/4 cup sunflower or vegetable oil,495,0.0,0.0,0.0,0.0,56.00000000094679,0.4295200000072619,3.645600000061636,0.0,0.0,B
1/4 cup panko ,52,10.5,0.48,0.48,1.425,0.48,0.0,0.0,21.45,0.0,A+
1/2 teaspoon butter,16,0.0014187500000719,0.0,0.0014187500000719,0.0200989583343527,1.9176770834306,0.0,1.1941145833939002,0.2601041666798594,5.083854166924525,A
1 large egg beaten with 1 tablespoon water for egg wash,71,0.36,0.0,0.185,6.3,4.755,0.019,1.565,71.0,186.0,B
"8 tablespoons unsalted butter, cut into small pieces",814,0.0681599999999999,0.0,0.0681599999999999,0.9656,92.12959999999998,0.0,57.367999999999995,12.496,244.24,E
3 1/2 cups 1/2-inch-thick slices trimmed rhubarb ,89,19.385800000000003,7.686000000000001,4.697000000000001,3.843,0.8540000000000001,0.0,0.22631,17.080000000000002,0.0,C
2 1/2 cups coarse-grind cornmeal,1452,311.64500000000004,15.3075,6.319250000000001,27.90675,6.86875,0.0,0.8635,27.475,0.0,A+
1/2 pound fresh lump crabmeat,188,0.0,0.0,0.0,40.596517115000005,1.678291769,0.0317514659,0.4558603318500001,1276.86252155,219.99229945,G
1/2 cup bittersweet or semisweet chocolate chips,415,55.2735,5.1035,47.1425,3.633,25.95,0.0,15.397,9.515,0.0,E
1/3 cup oriental sesame oil,642,0.0,0.0,0.0,0.0,72.66666666666666,0.0,10.318666666666664,0.0,0.0,A
1 cup milk chocolate melting wafers ,227,36.3,0.8,17.55,2.45,8.2,0.3,2.12,162.5,4.5,A
"1 box of puff pastry , thawed according to package directions",1349,110.495,3.675,1.813,17.885,93.345,0.0,23.618,610.0500000000001,0.0,A
3/4 cup long-grain white rice,526,115.97625,0.0,0.0,9.667125000000002,0.8482500000000001,0.0,0.231075,1.4625,0.0,B
Sliced bread,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1/2 yellow onion, diced",25,5.8375,1.0625,2.6500000000000004,0.6875,0.0625,0.0,0.02625,2.5,0.0,A+
1 teaspoon Kosher salt plus more for cooking water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1883.4166667621955,0.0,A+
"12 cherry peppers, stemmed, seeded, and rinsed",182,40.392,15.048,21.4632,8.712,2.376,0.0,0.3564,110.88,0.0,C
1 8-ounce container chilled mascarpone cheese*,793,12.519149412,0.0,8.527536556000001,13.947965377500005,78.01788764000001,2.6535153645,45.81282937,712.1400209000001,229.06414685,F
"1 can white beans, rinsed, drained",560,104.145,23.58,1.424625,35.664750000000005,1.424625,0.0,0.363525,1670.2500000000002,0.0,B
2 teaspoons lemon thyme leaves,1,0.3903999999999999,0.224,0.0,0.08896,0.02688,0.0,0.007472,0.144,0.0,A+
"1 small kabocha squash , peeled, cut into 1""-thick wedges, or 1 small butternut squash , peeled, cut into 1"" pieces",135,35.099999999999994,6.0,6.6000000000000005,3.0,0.3,0.0,0.063,12.0,0.0,B
1½ oz. sparkling water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5281570093750005,0.0,A+
1/2 cup hemp seeds,680,33.11999999832012,33.11999999832012,1.1999999999391346,29.75999999849054,42.59999999783928,0.0,3.959999999799144,14.399999999269616,0.0,A+
"1 large ripe peach, peeled, halved",68,16.695,2.625,14.6825,1.5925,0.4375,0.0,0.03325,0.0,0.0,B
2/3 cup potato flour,380,88.63999999999999,6.293333333333334,3.7546666666666666,7.36,0.3626666666666667,0.0,0.096,58.666666666666664,0.0,A+
"1 pound carrots, grated ",185,43.454149046000005,12.70058636,21.500278338000005,4.218409041000001,1.088621688,0.0,0.1451495584,312.97873530000004,0.0,B
"6 cups cooked short-grain white rice or cooked, vinegared short-grain white rice, warm",4212,927.81,0.0,0.0,77.33700000000002,6.7860000000000005,0.0,1.8486,11.7,0.0,C
"2 cups kumquats , trimmed",318,71.23200000000001,29.120000000000005,41.9328,8.4224,3.8528,0.0,0.46144,44.8,0.0,B
3 cups chopped cooked chicken ,701,0.0,0.0,0.0,105.0,27.846,0.0,7.602,315.0,315.0,F
12 oz of tender boneless lamb shoulder,898,0.0,0.0,0.0,56.47225006500001,72.80157538499999,0.0,31.570028952,207.518509275,244.93987980000003,G
"1 cup chopped fresh basil, divided",5,0.636,0.384,0.072,0.756,0.1536,0.0,0.00984,0.96,0.0,A+
1 tsp five-spice powder,4,1.3699,0.4104,0.0,0.11571,0.1651099999999999,0.0,0.0484499999999999,1.463,0.0,A+
"1 pound mixed mushrooms , torn into bite-size pieces",99,14.787111262000002,4.535923700000001,8.981128926,14.016004233,1.5422140580000003,0.0,0.226796185,22.679618500000004,0.0,B
1/4 cup chopped fresh rosemary,8,1.407600000023798,0.9588000000162104,0.0,0.2250800000038054,0.398480000006737,0.0,0.193120000003265,1.7680000000298914,0.0,A+
1/3 cup chopped pitted oil-cured black olives,51,2.70592,0.7168,0.0,0.3763199999999999,4.8831999999999995,0.0,1.02144,329.28,0.0,B
1/2 cup diced onion,32,7.472,1.36,3.3920000000000003,0.8800000000000001,0.08,0.0,0.0336,3.2,0.0,A+
"1 pound andouille sausages, quartered lengthwise, cut crosswise into 1/2-inch cubes",1451,10.976935354000002,0.0,0.0,54.4310844,130.18101019000002,0.0,44.315974549,4132.226490700001,263.0835746,G
"1/2 large Spanish or sweet onion, finely chopped",52,12.49525,1.4895,8.3081,1.324,0.1324,0.0,0.0,13.24,0.0,A
2 tablespoons chopped green bell pepper,3,0.86304,0.3162,0.4464000000000001,0.15996,0.03162,0.0,0.010788,0.558,0.0,A
3 Tbsp chopped candied citrus peel,17,4.5,1.908,0.0,0.27,0.036,0.0,0.00432,0.54,0.0,A+
Ingredient info: Ancho chile powder is available at Latin markets and some supermarkets.,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5 lb yellow-fleshed potatoes such as Yukon Gold,820,186.375,22.365,8.733,21.8325,0.9585,0.0,0.26625,63.900000000000006,0.0,B
"11 tablespoons vegetable oil, divided",1361,0.0,0.0,0.0,0.0,154.0,1.18118,10.0254,0.0,0.0,C
1 1/2 cups fresh lemon juice,80,25.254,1.098,9.2232,1.281,0.8784,0.0,0.1464,3.66,0.0,A
"4 garlic cloves, peeled, crushed",17,3.972,0.252,0.12,0.7632,0.06,0.0,0.0106799999999999,2.04,0.0,A+
3 tablespoons rye or bourbon,104,0.0416999999992949,0.0,0.0416999999992949,0.0,0.0,0.0,0.0,0.0,0.0,A
3/4 cup reduced-sodium beef broth,23,2.16,0.0,0.972,3.546,0.162,0.0,0.063,356.40000000000003,0.0,G
6 ounces thinly sliced country ham,331,0.51029141625,0.0,0.0,47.2870045725,14.152081944,0.0,4.7287004572499995,4592.62274625,119.067997125,E
4 ounces chilled brewed black tea,1,0.3401942775,0.0,0.0,0.0,0.0,0.0,0.00226796185,3.401942775,0.0,C
1/2 pound smoked mozzarella,678,5.4431084400000005,0.0,0.0,50.34875307000001,50.12195688500001,0.0,31.524669715000005,1102.2294591000002,179.16898615000002,F
"1 avocado, chopped",321,17.145300000000002,13.467000000000002,1.3266000000000002,4.0200000000000005,29.547,0.0,4.2813,14.070000000000002,0.0,B
Juice of 2 lemons,48,15.6576,4.704,4.2,1.848,0.504,0.0,0.06552,3.36,0.0,A
150 grams or 1/2 cup plus 1 1/2 tablespoons eggs ,52156,262.60402500006614,0.0,134.949290625034,4595.570437501157,3468.5614968758737,13.85965687500349,1141.5980531252876,51791.34937501304,135678.74625003416,D
4 3/4-inch-thick slices country-style bread,317,55.099999999999994,4.64,6.6468,12.412,5.2548,0.03828,0.8085199999999999,548.68,0.0,B
170 g/ 1/2 cup blood orange marmalade,418,112.71,1.19,102.0,0.51,0.0,0.0,0.0,95.2,0.0,C
5 green cardamom pods,3,0.8562500000000001,0.35,0.0,0.135,0.08375,0.0,0.0085,0.225,0.0,A+
2 teaspoons oriental sesame oil,79,0.0,0.0,0.0,0.0,9.0,0.0,1.2779999999999998,0.0,0.0,A+
1/2 cup grated Parmesan or pecorino Romano cheese,54,0.5145525000000001,0.0,0.1034775,4.507650000000001,3.813075,0.0,2.423925000000001,202.7025,14.742,C
"3 tablespoons bourbon or applejack brandy, divided",97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,A
2 veal rib chops,7338,0.0,0.0,0.0,856.1700000000001,408.153,0.0,168.06300000000002,4031.7,3714.6,G
6 fresh thyme sprigs,18,4.3919999999999995,2.52,0.0,1.0008,0.3024,0.0,0.08406,1.62,0.0,A+
2 1/2 cups buttermilk,245,29.33875,0.0,32.830000000000005,20.27375,6.55375,0.0,4.0425,906.5,24.5,E
1/3 cup maple syrup,273,70.35000000000001,0.0,63.525000000000006,0.042,0.063,0.0,0.00735,12.6,0.0,C
Middle Eastern markets,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup fresh breadcrumbs made from crustless sourdough bread,426,77.76,4.86,6.696000000000001,14.472,5.724,0.0,1.296,790.5600000000001,0.0,B
5 cups chicken broth or water,432,42.36,0.0,18.96,30.24,14.4,0.0,3.852,1716.0,36.0,G
2 to 3 teaspoons Korean hot-pepper paste ,28,3.6380208335178574,0.7734375000392296,0.8880208333783747,1.833333333426322,0.8608072917103277,0.0,0.14609375000741,534.2447916937641,0.0,A+
1 teaspoon dried Italian seasoning,2,0.639,0.37,0.0171,0.0911,0.0743,0.0,0.0273,0.55,0.0,A+
"3 sprigs oregano, divided",15,4.134,2.55,0.2453999999999999,0.54,0.2568,0.0,0.093,1.5,0.0,A+
5 graham crackers ,301,54.39000000000001,2.3800000000000003,17.360000000000003,4.683000000000001,7.420000000000001,0.0385,1.141,361.2000000000001,0.0,A
1/4 cup plus 1/2 tablespoon sugar,217,56.25,0.0,56.1375,0.0,0.0,0.0,0.0,0.5625,0.0,B
"2 red bell peppers, cut into strips",61,14.3514,4.998,9.996,2.3562,0.714,0.0,0.14042,9.52,0.0,C
"5 ounces Fontina cheese, grated ",551,2.1970880421875,0.0,2.1970880421875,36.2873896,44.08350845937501,0.0,27.2155422,1133.980925,164.427234125,E
"1 cup unsalted, roasted cashews, divided",786,44.79900000000001,4.11,6.863700000000001,20.961,63.568000000000005,0.0,12.5492,876.8000000000001,0.0,A+
Grated zest and juice of 1 lemon ,24,7.8288,2.352,2.1,0.924,0.252,0.0,0.03276,1.68,0.0,A+
Extra-virgin olive oil for drizzling,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"8 6-ounce russet potatoes, scrubbed",806,184.72549268250003,13.2675768225,6.327613561500001,21.8404726155,0.816466266,0.0,0.26535153645,51.029141625,0.0,C
"1 1/2 ounces sweet vermouth, preferably Carpano Antica Formula",35,1.1566605435,0.0,0.33594184903125,0.02976699928125,0.0,0.0,0.0,2.1262142343750003,0.0,A
Coconut Milk Whipped Cream or regular whipped cream for topping,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1 cup plus 2 tablespoons golden raisins,491,130.49999999975483,5.383124999989887,107.17312499979867,5.350499999989948,0.3262499999993871,0.0,0.1060312499998008,39.14999999992645,0.0,B
"1 teaspoon grated lime zest, plus more for garnish",0,0.32,0.212,0.0834,0.03,0.006,0.0,0.00078,0.12,0.0,A+
9 ounces gin or vodka,671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1029141625,0.0,0
"1 small bunch scallions, thinly sliced on a diagonal",27,6.22065,2.2035,1.974675,1.550925,0.161025,0.0,0.02712,13.56,0.0,A+
"1 medium zucchini, very thinly sliced",33,6.095599999999999,1.96,4.9,2.3716,0.6272,0.0,0.16464,15.68,0.0,A
"1 piece turmeric, peeled, thinly sliced",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3 1/2 cups milk,520,40.992,0.0,43.127,26.901000000000003,27.755000000000003,0.0,15.884400000000005,367.22,85.4,E
¼ cup whole milk,37,2.928,0.0,3.0805,1.9215,1.9825,0.0,1.1346,26.23,6.1,B
"8 ounces high-quality milk chocolate, chopped",1213,134.71693389,7.71107029,116.800035275,17.349908152500003,67.358466945,0.0,41.957294225000005,179.16898615000002,52.16312255,B
"4 firm but ripe bananas, peeled, divided",411,105.5184,12.0328,56.4616,5.04452,1.5272400000000002,0.0,0.518336,4.628,0.0,C
1/4 cup whole-milk ricotta cheese,93,4.5074,0.0,0.1674,4.6748,6.324,0.20646,3.9804,68.2,30.38,E
"1 bunch scallions, chopped ",36,8.2942,2.9380000000000006,2.6329,2.0679000000000003,0.2147,0.0,0.03616,18.08,0.0,A
3 Tbsp. tamari soy sauce,32,3.0078000000000005,0.432,0.918,5.67,0.054,0.0,0.00594,3018.6000000000004,0.0,B
1 tablespoons brown mustard seeds,32,1.7703000000000002,0.7686,0.42777,1.6443,2.2806,0.0,0.12537,0.819,0.0,A+
or almonds,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
"1 large green bell pepper, cut into thin strips",32,7.6096,2.7880000000000003,3.936,1.4104,0.2788,0.0,0.09512,4.92,0.0,C
